,mem,page,total
2,686800,598052,1620836
3,1527900,1153804,3014436
4,2023016,1657396,4015760
5,2034952,2252856,4629956
6,2031552,2554212,4923060
7,2035784,3083828,5450884
8,2038156,3460540,5841252
9,2038948,3822372,6205020
10,2047676,4287712,6665156
11,2043340,4608640,6982508
12,2048464,5236592,7618380
13,2043284,5492224,7870180
14,2051200,6071656,8457996
15,2050936,6371832,8752940
16,2062672,6924576,9325532
17,2059508,7210568,9608456
19,2064860,7723816,10117808
20,2062552,8040956,10432356
21,2062748,7676020,10074480
22,2067760,8189284,10594196
23,2067096,8456880,10854984
24,2067820,8802692,11200872
25,2069140,9239264,11645068
26,2072716,9647360,12059496
27,2072452,9680364,11934592
28,2070248,9281524,11690672
29,2075744,9451544,11856976
30,2076160,9776344,12182304
31,2070104,9089632,11490308
32,2070348,9634416,12044096
34,2063644,9265428,11607076
35,2065224,9193884,11593804
36,2067732,9444920,11835652
37,2066276,9797688,12197232
38,2064944,9777112,12169008
39,2067576,10249080,12643852
40,2067176,10616728,13030920
41,2065328,10959848,13354268
42,2073416,11197588,13594480
43,2071040,11432584,13836752
44,2077240,11926240,14338508
45,2080328,12273332,14677804
47,2082376,12726076,15131260
48,2076540,13045332,15447392
49,2080496,13521340,15931444
50,2071524,12342008,14690736
51,2073864,12338856,14740108
52,2073724,12784604,15184228
53,2070688,13074192,15485632
54,2073720,13519572,15922808
55,2075040,13758968,16160440
56,2076276,13751260,16151824
57,2079268,13627068,16034240
58,2081644,13747280,16152232
59,2076544,12483380,14888172
60,2078184,12537088,14944012
61,2073668,12849208,15255016
62,2071776,13000840,15410044
63,2076528,13438464,15844012
64,2071672,13494960,15897744
66,2083552,13734348,16145068
67,2074152,13751172,16152732
68,2075940,12954168,15299948
69,2071304,13080620,15478784
70,2070104,13461544,15862644
71,2072744,13766084,16156888
72,2069520,13412920,15815852
73,2074804,13755992,16157740
74,2067004,13316372,15714388
75,2073708,13447212,15849124
76,2067996,13778432,16154768
77,2068124,13759024,16161968
78,2071820,13773164,16152228
79,2068512,13070892,15474608
81,2072484,13335720,15737848
82,2070996,13745052,16145556
83,2074888,13769552,16169960
84,2071708,13759224,16156724
85,2072368,13762224,16162116
86,2065588,13141388,15500508
87,2069568,13501232,15904392
88,2069312,13761280,16171432
89,2066784,13594252,15999696
90,2070148,13766772,16155936
91,2068692,13760684,16164568
92,2069876,13756980,16162936
93,2069924,13649856,16067460
95,2071368,13761884,16159872
96,2075188,13777208,16183696
97,2070812,13763108,16171392
98,2068468,13160544,15556156
99,2072236,13316340,15718824
100,2069044,13531912,15931728
101,2070752,13418792,15831264
102,2072592,13771644,16164164
103,2070608,13772836,16172852
104,2074808,13763264,16166840
105,2074256,13751744,16154428
106,2073200,13770976,16162180
107,2067880,13110372,15508992
108,2067944,12928524,15338796
109,2070464,12994464,15377984
110,2069128,13071624,15472784
111,2073476,13574728,15974524
112,2068060,13756892,16152116
114,2064324,13538860,15941792
115,2066376,13707852,16105564
116,2065448,13764964,16163308
117,2069528,13494572,15891600
118,2069096,13559200,15959228
119,2071564,13758996,16152360
120,2070772,13760536,16162972
121,2068376,13613912,15991860
122,2068644,13750624,16151464
123,2067128,13376836,15777044
124,2067404,13571300,15972864
125,2072020,13757824,16158256
126,2069900,13757176,16163348
128,2072184,13752256,16152416
129,2068752,13773724,16153336
130,2069652,13114396,15453036
131,2068044,13002992,15412444
132,2066008,13098148,15505400
133,2071416,13596416,15998712
134,2068504,13766916,16169668
135,2069560,13764720,16156432
136,2071936,13765964,16165860
137,2076424,13756172,16155816
138,2071772,13407248,15807052
139,2068132,12910056,15227028
140,2065808,13133696,15541700
141,2067256,13566404,15970840
143,2070808,13621792,16021876
144,2070808,13766820,16169064
145,2070056,13427032,15803556
146,2065496,13497528,15896304
147,2066844,13275912,15681100
148,2066444,13659984,16054936
149,2064852,13763532,16161676
150,2064852,13777332,16150304
151,2066668,13370716,15768920
152,2059016,13545076,15939664
153,2066784,13349876,15756248
154,2063388,13723680,16119060
155,2065564,13774996,16157556
156,2066748,13759648,16162736
158,2064764,13771868,16169052
159,2069516,13771940,16156080
160,2069780,13755536,16161164
161,2072948,13769460,16170768
162,2078428,13766656,16167532
163,2079716,13761096,16166908
164,2076252,13751560,16162792
165,2070268,12513240,14911784
166,2063380,12701632,15098308
167,2068660,13260808,15668160
168,2065092,13565876,15958768
169,2079084,13758132,16162776
170,2072716,13753736,16153124
171,2076848,13755648,16169344
172,2079752,13753696,16152168
173,2081496,13745360,16155024
174,2086384,13622136,15889900
176,2067984,12162796,14563648
177,2073832,12441636,14852040
178,2068936,12758296,15161756
179,2068748,12738240,15149724
180,2074480,13167320,15571600
181,2075328,13656040,16057780
182,2074084,13770768,16169852
183,2074560,13577356,15987244
184,2080104,13750880,16156856
185,2083288,13759360,16154624
186,2071188,12598092,15001884
187,2073308,12746180,15158312
188,2070528,13134012,15540816
189,2073836,13575204,15977604
190,2069660,13769020,16155668
192,2067452,13612504,15989416
193,2067120,13036592,15441004
194,2068292,13370444,15776332
195,2065156,13442120,15835640
196,2070432,13768332,16157984
197,2067652,13772464,16171512
198,2072412,13763056,16163548
199,2071084,13753896,16152660
200,2073668,13602304,16007900
201,2066968,13319716,15727712
202,2069224,13456708,15854196
203,2069088,13586196,15982736
204,2069744,13762960,16150576
205,2067372,13777532,16158888
206,2070840,13353420,15752924
207,2072092,13754392,16153252
208,2070764,13755932,16154740
209,2071652,13766948,16150512
210,2070988,13761144,16149184
211,2076796,13750276,16154912
212,2074948,13757556,16162780
214,2074916,13758912,16166748
215,2075988,12665624,15081568
216,2075224,13088860,15503004
217,2075352,13446072,15854568
218,2078520,13748680,16153336
219,2074560,13755864,16164328
220,2079048,13759120,16165756
221,2076052,13515548,15923036
222,2076004,12922120,15254548
223,2073592,13153412,15560820
224,2076892,13588048,15998912
225,2078076,13746976,16152884
226,2075964,13757696,16162892
227,2075520,13406824,15815448
228,2077896,13750744,16155488
230,2079080,13759348,16133512
231,2080976,13305944,15716116
232,2076992,13716840,16122744
233,2078748,13764724,16137052
234,2076040,13759452,16167772
235,2074128,13751248,16157112
236,2081276,13664056,16078456
237,2075904,13423444,15830964
238,2083160,13692040,16107208
239,2075260,13576736,15987436
240,2077916,13659572,16071540
241,2073708,13758424,16167892
242,2072916,13763616,16169824
243,2075820,13747256,16158152
244,2076612,13739696,16148516
245,2059036,11307936,13700880
247,2056524,11482248,13873820
248,2062068,11695524,14090780
249,2059876,11904644,14297340
250,2062516,12131356,14527464
251,2058444,11846556,14239876
252,2060028,12076700,14471944
253,2058908,11987120,14382088
254,2060976,12215320,14611500
255,2062824,12449296,14846468
256,2062008,12351608,14749180
257,2063984,12580884,14981960
258,2066624,12805552,15208232
259,2064720,12724160,15124636
260,2066432,12948012,15349156
261,2065112,13134244,15534420
262,2069332,13368412,15772964
263,2071308,13560940,15968092
264,2069460,13762716,16167908
265,2072304,13640516,16048136
266,2070320,13761668,16167732
267,2071376,13761440,16169884
268,2071732,13340316,15748320
269,2070012,13562892,15968824
270,2070540,13745568,16152784
271,2072916,13749756,16160988
272,2076348,13753032,16165900
273,2079128,13742996,16156132
274,2076488,13749456,16159964
275,2076196,13208432,15620328
276,2075004,13390528,15801248
277,2075796,13618048,16030112
278,2082924,13738184,16157904
279,2080252,13749864,16167200
280,2082100,13750704,16170916
281,2081724,13628432,16048072
282,2082516,13746936,16166500
283,2081540,13621448,16039160
284,2082596,13743976,16162832
285,2085500,13732596,16153648
286,2081224,13442644,15860836
288,2082280,13666192,16086084
289,2085184,13743252,16163424
290,2083468,13647572,16066552
291,2085316,13746568,16166972
292,2085096,13454212,15875652
293,2088972,13652352,16076500
294,2091084,13729748,16153360
295,2093272,13661724,16087624
296,2090232,13744652,16168564
297,2090496,13741120,16166012
298,2092264,13611120,16037920
299,2090280,13744972,16162832
300,2090544,13733660,16160384
301,2093192,13604608,16034708
302,2090152,13735180,16151104
303,2090944,13744580,16169788
304,2092828,13605380,16033500
305,2090316,13738240,16163300
306,2092956,13741064,16168544
307,2090052,13736056,16150700
308,2092268,13474152,15903176
309,2090648,13658880,16085848
310,2090648,13727788,16156508
311,2093328,13589544,16019180
312,2091344,13727256,16153888
313,2091608,13731976,16158272
314,2093008,13593972,16022728
315,2091552,13739660,16152576
316,2092080,13724264,16150204
317,2095176,13595516,16026248
318,2092136,13738052,16165240
319,2092400,13737376,16153704
320,2099528,13732268,16166552
321,2096552,13735720,16167708
322,2096816,13734728,16166752
323,2097660,13306984,15740884
324,2095676,13487676,15919572
325,2095940,13714952,16146192
326,2100692,13732340,16167684
328,2098476,13718780,16152264
329,2098740,13730960,16150840
330,2097428,13280948,15713196
331,2097820,13477448,15910492
332,2096236,13699236,16131036
333,2096896,13572196,16005624
334,2095176,13717004,16147572
335,2095440,13726352,16156340
336,2097940,13524180,15956596
337,2095960,13697548,16128400
338,2096224,13726380,16158164
339,2097836,13557560,15990120
340,2099120,13729992,16163372
341,2096480,13736356,16169052
342,2099044,13558424,15993184
343,2097324,13723968,16156508
344,2098380,13730064,16163312
345,2099172,13730348,16163580
346,2096824,13375852,15808988
347,2098008,13561476,15996028
348,2098800,13723964,16157428
349,2096076,13500460,15895656
350,2097364,13650468,16079824
351,2098684,13732964,16164528
352,2097760,13524664,15944948
353,2098156,13655264,16086980
354,2099740,13719288,16157044
355,2101060,13712992,16149260
356,2101240,13724184,16161564
357,2102824,13717996,16158956
358,2102348,13666580,16092520
359,2097912,13353128,15788056
360,2098968,13571656,16007980
361,2100816,13730816,16168424
362,2099152,13623336,16059888
364,2099416,13727732,16165008
365,2102056,13730456,16168052
366,2097712,13449544,15885188
367,2097712,13489816,15924624
368,2097712,13528764,15963748
369,2097712,13569072,16003864
370,2097712,13606344,16041088
371,2101140,13597668,16037472
372,2101404,13636964,16076708
373,2101404,13673672,16113208
374,2101404,13711268,16149320
375,2101404,13713832,16151360
376,2101404,13714488,16152272
377,2101404,13725012,16162520
378,2101404,13727680,16166068
379,2101404,13711952,16151388
380,2101404,13725572,16165044
381,2101404,13726464,16166596
382,2101404,13727192,16166088
383,2101404,13730068,16170004
384,2101404,13717288,16156792
385,2101668,13715944,16154680
386,2101668,13716048,16155404
387,2101668,13726012,16165668
388,2101668,13714604,16153764
389,2101668,13714500,16153372
390,2101668,13709960,16150872
391,2101668,13719004,16157940
392,2101668,13720932,16160120
393,2101668,13729164,16169028
394,2101668,13729160,16167248
395,2101668,13729816,16169192
396,2101668,13729356,16168836
397,2101668,13713920,16153460
398,2101668,13720384,16158428
399,2101668,13723132,16162304
400,2101668,13730352,16169868
401,2101668,13717924,16156700
402,2101668,13719208,16157452
403,2101668,13719856,16158312
404,2101668,13716444,16155684
405,2101668,13722148,16161020
406,2101668,13725620,16164804
407,2101668,13730184,16168576
408,2101668,13731820,16170136
410,2101668,13717060,16156140
411,2101668,13718032,16157420
412,2080800,13661216,16081200
413,2080800,13696392,16114900
414,2080800,13730980,16148628
415,2080800,13738804,16156124
416,2080800,13740992,16158700
417,2080800,13749512,16167080
418,2080800,13736696,16154400
419,2080800,13739024,16155844
420,2080800,13739940,16157468
421,2080800,13737244,16154612
422,2080800,13742044,16160956
423,2080800,13751232,16168740
424,2080800,13752400,16167808
425,2080800,13752764,16170060
426,2080800,13752708,16169532
427,2080800,13739304,16154988
428,2080800,13746348,16162232
429,2080800,13741640,16157424
430,2080800,13745244,16161064
431,2080800,13750116,16166012
432,2080800,13745592,16161140
433,2080800,13740416,16154732
434,2080800,13746660,16159860
435,2080800,13742496,16156224
436,2080800,13736664,16150812
437,2082648,13753304,16169084
438,2084496,13739864,16158984
439,2086344,13735568,16156528
440,2088456,13730428,16153592
441,2090304,13726232,16151400
442,2092416,13721640,16148508
443,2094264,13740680,16169136
444,2096376,13736260,16166084
445,2097960,13717968,16150148
446,2099808,13712500,16146368
447,2102708,13689136,16127928
448,2104156,13614232,16054708
449,2104420,13711236,16149080
450,2105476,13619468,16057788
451,2104512,13598944,16038292
452,2105660,13727032,16168396
454,2105980,13730636,16156348
455,2107828,13728520,16170876
456,2104320,13563348,16002736
457,2105372,13728396,16166004
458,2105328,13721432,16153772
459,2106120,13728480,16168464
460,2109552,13723444,16165968
461,2111808,13713332,16156792
462,2108640,13718188,16159316
463,2107584,13194424,15633416
464,2105336,13344268,15781200
465,2105864,13546952,15984544
466,2104412,13323588,15759560
467,2104412,13357660,15795128
468,2104412,13392636,15831104
469,2104412,13427736,15866076
470,2104412,13463032,15901904
471,2104412,13497796,15935316
472,2104412,13531668,15969332
473,2104412,13566184,16003788
474,2104412,13600792,16038320
475,2104412,13635424,16072828
476,2104412,13669820,16107384
477,2104412,13703908,16141908
478,2104412,13701796,16139012
479,2104412,13701876,16139568
480,2104412,13723768,16138192
481,2083088,13670348,16087172
482,2083088,13702384,16117988
483,2083088,13734252,16150128
484,2083088,13732760,16148872
485,2083088,13730104,16144220
486,2083088,13728608,16142956
487,2083088,13727056,16141008
488,2083088,13741940,16155964
489,2083088,13731028,16146104
490,2083088,13730028,16142772
491,2083088,13727912,16143200
492,2083088,13727624,16142108
494,2083088,13725424,16141224
495,2083088,13754340,16169732
496,2083088,13751512,16166680
497,2083088,13749348,16163368
498,2083088,13746204,16159472
499,2083612,13743660,16157912
500,2086252,13742624,16159148
501,2089156,13741104,16159340
502,2091796,13739020,16162140
503,2094436,13737656,16164276
504,2097076,13720908,16148656
505,2099716,13718828,16149552
506,2102620,13729528,16143880
507,2103148,13668624,16105328
508,2103148,13696948,16132708
509,2103148,13725100,16159764
510,2103148,13725284,16160188
511,2103148,13709632,16144236
512,2103148,13708120,16143152
513,2103148,13735976,16169536
514,2103148,13732496,16166828
515,2103148,13729976,16163372
516,2103148,13726336,16159240
517,2103148,13723260,16157348
518,2103148,13719700,16153500
519,2103148,13717224,16150632
520,2103148,13713596,16146948
521,2103148,13712508,16145612
522,2103148,13725152,16159572
523,2103148,13720868,16154180
524,2103148,13717636,16151560
525,2103148,13714544,16147736
526,2103148,13710876,16144104
527,2103148,13736884,16169732
528,2103148,13727864,16160588
529,2103148,13724876,16157288
530,2103148,13721784,16154596
531,2104204,13666136,16101684
532,2104468,13690640,16125632
533,2104468,13714336,16149092
534,2104468,13708672,16144384
535,2104468,13732292,16167748
536,2104468,13713664,16148632
537,2104468,13724960,16158912
539,2104468,13720164,16154152
540,2104468,13714300,16148832
541,2104468,13709620,16145236
542,2104468,13731264,16166136
543,2104468,13725840,16160168
544,2104468,13719748,16154692
545,2104468,13714352,16149500
546,2104468,13730712,16164852
547,2104468,13720228,16154608
548,2104468,13715632,16150548
549,2104468,13710328,16145768
550,2104468,13731004,16165808
551,2104468,13723532,16158452
552,2104468,13715320,16150384
553,2104468,13733916,16168676
554,2104468,13720888,16154504
555,2104468,13713676,16146392
556,2104732,13663900,16099296
557,2105120,13723188,16160988
558,2104860,13713472,16151224
559,2105648,13690364,16128560
560,2106176,13719376,16155408
561,2107232,13700584,16140076
562,2107768,13539456,15979956
563,2108296,13663228,16101816
564,2107768,13711016,16149228
565,2108824,13717756,16157244
566,2108824,13717340,16157344
567,2108824,13717280,16157296
568,2108824,13728628,16167908
569,2108824,13721340,16161388
570,2108824,13721908,16162672
571,2108824,13722092,16162500
572,2108824,13722680,16163340
573,2108824,13723340,16162600
574,2108824,13724488,16165096
575,2108824,13725308,16165400
576,2106212,13312572,15751496
577,2106212,13335672,15774648
578,2106212,13359364,15797208
579,2106212,13382268,15820716
580,2106212,13404484,15842332
581,2106212,13426320,15863744
583,2106212,13448680,15886448
584,2106212,13469208,15906292
585,2106212,13491240,15929264
586,2106212,13513488,15951968
587,2106212,13532760,15971860
588,2106212,13552300,15990200
589,2106212,13573564,16012220
590,2106212,13595000,16033356
591,2106212,13614416,16053060
592,2106212,13635924,16073684
593,2106212,13655004,16092144
594,2106212,13638260,16075484
595,2106212,13657064,16093776
596,2106212,13674620,16111952
597,2106212,13693820,16130940
598,2106212,13712060,16148124
599,2106212,13728936,16165772
600,2106212,13723500,16160952
601,2106212,13732352,16170400
602,2106212,13713380,16152240
603,2106212,13728548,16166652
604,2106212,13723556,16160776
605,2106212,13718904,16157024
606,2106212,13729440,16167104
607,2106212,13728892,16167504
608,2106212,13712736,16151116
609,2106212,13730172,16167344
610,2106212,13726164,16164532
611,2106212,13721372,16158896
612,2106472,13652116,16093000
613,2106472,13669772,16109716
614,2106472,13686224,16126288
615,2106472,13702132,16141124
616,2106472,13717308,16155248
617,2106472,13730648,16168428
618,2106472,13725244,16163428
619,2106472,13718240,16155840
620,2106472,13714212,16151520
621,2106472,13728840,16166308
622,2106472,13730972,16168544
623,2106472,13732528,16169732
624,2106472,13730288,16168948
625,2106472,13727536,16165964
627,2106472,13721592,16158740
628,2106472,13716604,16152968
629,2106472,13731432,16168200
630,2106472,13726640,16163988
631,2108180,13726616,16167844
632,2110556,13707064,16149484
633,2105688,13690852,16129480
634,2105688,13711432,16148104
635,2108064,13714108,16153736
636,2105688,13464816,15902528
637,2106744,13583412,16020304
638,2105688,13682492,16120024
639,2106328,13492548,15931244
640,2107644,13615388,16055264
641,2109492,13710536,16152860
642,2108964,13561048,15990992
643,2108548,13457804,15897240
644,2108548,13559160,15998844
645,2109076,13661156,16102216
646,2111832,13545172,15988492
647,2109320,13719776,16163056
648,2087676,13743964,16163012
649,2083736,13439572,15856448
650,2083736,13454456,15871976
651,2083736,13469220,15886640
652,2083736,13485360,15903176
653,2083736,13499572,15916424
654,2083736,13515192,15931936
655,2083736,13529512,15946840
656,2083736,13544660,15961312
657,2085580,13559524,15977832
658,2091124,13574864,15998384
659,2095876,13588500,16017544
660,2101420,13603380,16038780
661,2105644,13579596,16019560
662,2105644,13593176,16033444
663,2105644,13605784,16044856
664,2105644,13617712,16056560
665,2105908,13629764,16070504
666,2105908,13641528,16082456
668,2105908,13653152,16091564
669,2105908,13665556,16105844
670,2105908,13677256,16117204
671,2105908,13688888,16128608
672,2105908,13701168,16142512
673,2105908,13712292,16155360
674,2105908,13723632,16166992
675,2105908,13726544,16168732
676,2087696,13662056,16084716
677,2087696,13673632,16096240
678,2087696,13683988,16105968
679,2087696,13694968,16116540
680,2087696,13704660,16127108
681,2087696,13714656,16137020
682,2087696,13725112,16147064
683,2087696,13735584,16157292
684,2087696,13745076,16167380
685,2087696,13747412,16168136
686,2091124,13713624,16138000
687,2095612,13724788,16154140
688,2100364,13734808,16168960
689,2105116,13709516,16149000
690,2109868,13692492,16136200
691,2107604,13642964,16084904
692,2107004,13707780,16146656
693,2107796,13703676,16143556
694,2109908,13712872,16155092
695,2108324,13357788,15799892
696,2108324,13472256,15913720
697,2108324,13559032,16001404
698,2108324,13409272,15849524
699,2109116,13502952,15942936
700,2109116,13623632,16063672
701,2109116,13722324,16164496
702,2109116,13370324,15814756
703,2110700,13473216,15917160
704,2092224,13526940,15951436
705,2090084,13347016,15772652
706,2090888,13449048,15874492
708,2089304,13530268,15954452
709,2089904,13307020,15732944
710,2089904,13318232,15742000
711,2089904,13328964,15753592
712,2089904,13339856,15764476
713,2091484,13350544,15776596
714,2097820,13361640,15792912
715,2103892,13372180,15809568
716,2109964,13408332,15851272
717,2111020,13354812,15799132
718,2111020,13364244,15807400
719,2111020,13373476,15817356
720,2111284,13382648,15826648
721,2111284,13391780,15836208
722,2111284,13400880,15845580
723,2111284,13409868,15854808
724,2111284,13418996,15863188
725,2111284,13428072,15872260
726,2111284,13437316,15881744
727,2111284,13446600,15891108
728,2090432,13417728,15842192
729,2090432,13425948,15849820
730,2090432,13433624,15857364
731,2090432,13441408,15865176
732,2090432,13449260,15872396
733,2090432,13456620,15879436
734,2090432,13464140,15887496
735,2090432,13471328,15894336
736,2090432,13479136,15901928
737,2093596,13486744,15913252
738,2098612,13494040,15925616
739,2103628,13501592,15940364
740,2108644,13508636,15951784
741,2114976,13544068,15992932
742,2114576,13650208,16099620
743,2112896,13700196,16146560
744,2115536,13465880,15915816
745,2114752,13561424,16009780
746,2118448,13502108,15954708
747,2116176,13605664,16055484
748,2118552,13716600,16168044
750,2119608,13503300,15957196
751,2121672,13709620,16162520
752,2119032,13714396,16166868
753,2118212,13389600,15842936
754,2119280,13363256,15817788
755,2119280,13372856,15827152
756,2119280,13382204,15836656
757,2119280,13391272,15845688
758,2119280,13400684,15854800
759,2119280,13409584,15864124
760,2119280,13418460,15871712
761,2119280,13427056,15880932
762,2119280,13435980,15889216
763,2097812,13406788,15839720
764,2097812,13414492,15846452
765,2097812,13422200,15853540
766,2097812,13429816,15862432
767,2097812,13437264,15867124
768,2097812,13444600,15874612
769,2097812,13452012,15882776
770,2097812,13459360,15889668
771,2102036,13466700,15901380
772,2107844,13473760,15915136
773,2113916,13481120,15927276
774,2119460,13451240,15903988
775,2119460,13457952,15910800
776,2119460,13464380,15916636
777,2119460,13470756,15923804
778,2119460,13477348,15930284
779,2119460,13483512,15937052
780,2119460,13490196,15943548
781,2119460,13496668,15949852
782,2119460,13502752,15957036
783,2119460,13509144,15962840
784,2119460,13515372,15969500
785,2119460,13521676,15975820
786,2119460,13533160,15987696
787,2098340,13572724,16008372
788,2098340,13569292,16005592
789,2098340,13533132,15966204
790,2099392,13644300,16077000
791,2098340,13735004,16169384
792,2100976,13529044,15963852
794,2099824,13622512,16055636
795,2100616,13734500,16165112
796,2102724,13598376,16033972
797,2109324,13714072,16155036
798,2116980,13698644,16146744
799,2120940,13687424,16142328
800,2121488,13358096,15812952
801,2123728,13527600,15984524
802,2120560,13685300,16137872
803,2121408,13506504,15960724
804,2123648,13695892,16150580
805,2120480,13688820,16140852
806,2119612,13407280,15859792
807,2119612,13415436,15867988
808,2119612,13423440,15874432
809,2119612,13431316,15882332
810,2119612,13439416,15890400
811,2097136,13409544,15839508
812,2097136,13416452,15845884
813,2097136,13423552,15852708
814,2097136,13430460,15860604
815,2097136,13437312,15866604
816,2097136,13443940,15873736
817,2097136,13450984,15881164
818,2098984,13457672,15889376
819,2105056,13464428,15903100
820,2111128,13471060,15915940
821,2116936,13497052,15948048
822,2117200,13446528,15898192
823,2117200,13452840,15904276
824,2117200,13458796,15909716
825,2117464,13464452,15915696
826,2117464,13470552,15920884
827,2117464,13476408,15926732
828,2117464,13482304,15934084
829,2117464,13488000,15939324
830,2117464,13493776,15945824
831,2117464,13499320,15950592
832,2117464,13505032,15957328
833,2117464,13511068,15962236
834,2097232,13545084,15976828
835,2097232,13547648,15977496
837,2097232,13645348,16076888
838,2097232,13722480,16153020
839,2097360,13560048,15990532
840,2098148,13656640,16087456
841,2099732,13715908,16147192
842,2098148,13726780,16158308
843,2104744,13733316,16168860
844,2112136,13200724,15647512
845,2120320,13235804,15689808
846,2121112,13180736,15637336
847,2121112,13188600,15644724
848,2121376,13196180,15651708
849,2121376,13203584,15659000
850,2121376,13211176,15666420
851,2121376,13218656,15673616
852,2121376,13226032,15680364
853,2121376,13233496,15686832
854,2121376,13266872,15720728
855,2122432,13210468,15665072
856,2122432,13216748,15671608
857,2122432,13223412,15678232
858,2122432,13229792,15685712
859,2122432,13236228,15690664
860,2122432,13242572,15697644
861,2122432,13248992,15703792
862,2122432,13255400,15710644
863,2122432,13261404,15716708
864,2122432,13267728,15722916
865,2122432,13236824,15692744
866,2122432,13242316,15698344
867,2122432,13248184,15703840
868,2122432,13253404,15709384
869,2122432,13259160,15714636
870,2122432,13264720,15721196
871,2122432,13270344,15726488
872,2122432,13275732,15731056
873,2122432,13281112,15736956
874,2122432,13286552,15741800
875,2122432,13291820,15745852
876,2122432,13297268,15751384
877,2123484,13290368,15744988
878,2124140,13285220,15742368
879,2124932,13402452,15857296
881,2123612,13498716,15952020
882,2125724,13349964,15807656
883,2124308,13447908,15901876
884,2127212,13348904,15806328
885,2126444,13446452,15904496
886,2127236,13562676,16020192
887,2128292,13330700,15791076
888,2130364,13375632,15837892
889,2106608,13430612,15869396
890,2107928,13549808,15989048
891,2106608,13650884,16088904
892,2110040,13366656,15807460
893,2110040,13454708,15895860
894,2109396,13278092,15719592
895,2109928,13388656,15829816
896,2114148,13488136,15934952
897,2117952,13262780,15713360
898,2125608,13270384,15728488
899,2130360,13240368,15705200
900,2130360,13247104,15710428
901,2130360,13253644,15716460
902,2130624,13259952,15722516
903,2130624,13266188,15728928
904,2130624,13272572,15735564
905,2130624,13279168,15741612
906,2130624,13285328,15747892
907,2130624,13291864,15754160
908,2130624,13298224,15759948
909,2109240,13267468,15708096
910,2109240,13273100,15714120
911,2109240,13278660,15719388
912,2109240,13284320,15724276
913,2109240,13289848,15729172
914,2109240,13295560,15735180
915,2109240,13300948,15740724
916,2109240,13306684,15746224
917,2111352,13311908,15754732
918,2116896,13317436,15765640
919,2122440,13323008,15777356
920,2127984,13328396,15788204
921,2130360,13362736,15824032
922,2131148,13368260,15829660
923,2131148,13479860,15942556
925,2131940,13381716,15844464
926,2132204,13490844,15954620
927,2132068,13608204,16072112
928,2131540,13705328,16169468
929,2135756,13348980,15818352
930,2133416,13460000,15926216
931,2111384,13519220,15965016
932,2111168,13232664,15676776
933,2111168,13239764,15683792
934,2111168,13247192,15691184
935,2111168,13254396,15697664
936,2111168,13261308,15704804
937,2111168,13268604,15712680
938,2118296,13275436,15727112
939,2125424,13282476,15741816
940,2132288,13252784,15719288
941,2132552,13258912,15726172
942,2132552,13265208,15731424
943,2132552,13271388,15737320
944,2132552,13277284,15743084
945,2132552,13283728,15750064
946,2132552,13289772,15756052
947,2132552,13296076,15762852
948,2132552,13301740,15769120
949,2132552,13308020,15774744
950,2132552,13313820,15781268
951,2133872,13283000,15750332
952,2133872,13288248,15756208
953,2133872,13293724,15761192
954,2133872,13298836,15765868
955,2133872,13303900,15771100
956,2133872,13309248,15775912
957,2133872,13314604,15782120
958,2133872,13319464,15787648
959,2133872,13324764,15792916
960,2133872,13329732,15797376
961,2133872,13334948,15801348
962,2133872,13340236,15807684
963,2129996,13351584,15814328
964,2131312,13346664,15812332
966,2131312,13451456,15917996
967,2131312,13567000,16032660
968,2131312,13400588,15867932
969,2131312,13519940,15986196
970,2131312,13411212,15876772
971,2131312,13529080,15994788
972,2131312,13632100,16096884
973,2132632,13446664,15914448
974,2133952,13492328,15962340
975,2133952,13603040,16072428
976,2133952,13702268,16170700
977,2131608,13383648,15850368
978,2132132,13492248,15958476
979,2132340,13382324,15848008
980,2134316,13582132,16048972
981,2131676,13703992,16168584
982,2130788,13395556,15860780
983,2130788,13366444,15832504
984,2130788,13372568,15838980
985,2130788,13378900,15845308
986,2130788,13385328,15851640
987,2130788,13391348,15857384
988,2130788,13397464,15863492
989,2130788,13403656,15868984
990,2130788,13409824,15875664
991,2130788,13415768,15881508
992,2130788,13422220,15887636
993,2130788,13454252,15918376
994,2130788,13397064,15863384
995,2130788,13402404,15868140
996,2130788,13407936,15874112
997,2130788,13413080,15878452
998,2130788,13418676,15884316
999,2130788,13423964,15888780
1000,2130788,13429376,15895028
1001,2130788,13434612,15899064
1002,2130788,13439964,15905184
1003,2130788,13445248,15909116
1004,2130788,13450584,15915404
1005,2130788,13442732,15908236
1006,2109320,13437304,15883444
1007,2109320,13557228,16002180
1008,2109320,13659620,16104700
1010,2110112,13509696,15953048
1011,2110112,13612476,16056260
1012,2110112,13539856,15983312
1013,2114596,13462232,15909540
1014,2122780,13583248,16036188
1015,2130436,13687516,16152432
1016,2131228,13685392,16148464
1017,2131356,13458868,15921760
1018,2132408,13568044,16030444
1019,2133564,13413744,15880608
1020,2131052,13517036,15979460
1021,2133428,13620540,16086644
1022,2130856,13331924,15797488
1023,2130856,13339136,15803652
1024,2130856,13346504,15810852
1025,2109352,13316240,15759088
1026,2109352,13322452,15765128
1027,2109352,13328740,15771108
1028,2109352,13335004,15776704
1029,2109352,13340944,15784228
1030,2109352,13347320,15789888
1031,2109352,13353104,15795748
